"fid","QID","name","lifespan","article","age_at_death","birth_country","children","siblings"
"GNZT-B2N",NA,"William de Bovile","1175 - 1264",NA,89,"UK:Great Britain",1,0
"L6RV-8ZX",NA,"Geoffrey de Glanville","1150 - 1257",NA,107,NA,6,0
"LX7X-SG5",NA,"John Vampage","1145 - 1230",NA,85,"UK:Great Britain",1,0
"L5KF-7XY",NA,"F Vampage","1150 - Unknown",NA,NA,"UK:Great Britain",1,0
"GL1B-9K9",NA,"William d' Estham","1155 - 1222",NA,67,"UK:Great Britain",1,0
"GL1B-QZQ",NA,"Joan Perole","1164 - Unknown",NA,NA,"UK:Great Britain",1,0
"G3NT-KKW",NA,"Simon de Pyn","1120 - 1166",NA,47,"UK:Great Britain",1,0
"G22G-DKM",NA,"Mrs Simon de Pyn","1122 - Unknown",NA,NA,"UK:Great Britain",1,0
"LRKD-LRZ",NA,"Thomas FitzNichols","1095 - 1135",NA,40,"UK:Great Britain",1,0
"L5Y8-GCL",NA,"Manasser Arsic","1130 - 1190",NA,60,"UK:Great Britain",1,0
"GMNM-VQQ",NA,"Margaret - of Oxford","1120 - Unknown",NA,NA,"UK:Great Britain",1,0
"LYLP-QS7",NA,"De Solenbi","Unknown - 1146",NA,NA,"UK:Great Britain",1,0
"GXTQ-ZF7",NA,"Mrs De Solenbi","Unknown - Unknown",NA,NA,NA,1,0
"MKKS-2RV",NA,"Joan","1226 - Unknown",NA,NA,"UK:Great Britain",6,0
"GKGZ-38Q",NA,"William Sinclair","1045 - 1098",NA,53,"France",2,3
"GKGC-NMN",NA,"Dorothy Agnes Dunbar","1057 - 1078",NA,21,"UK:Great Britain",2,0
"LBQ5-2VD",NA,"Sir Gilbert De Gaunt","1048 - 1095",NA,47,"Belgium",4,7
"GGX2-ZBM",NA,"Alice De Montfort","1050 - 1091",NA,41,NA,2,0
"L2SJ-Z88",NA,"Chief Lachlan Royal MacKinnon","1052 - 1126",NA,74,"UK:Scotland:Island of Skye",1,0
"GKHF-G8K",NA,"Chiefess Lachlan Royal MacKinnon","1057 - Unknown",NA,NA,"UK:Great Britain",1,0
"LY2R-85B",NA,"Robert de Insula de Lisle III","1073 - Unknown",NA,NA,"UK:Great Britain",1,0
"GDTX-W3G",NA,"Albreda de Tosny","1069 - Unknown",NA,NA,"UK:Great Britain",1,6
"LDSS-8LB",NA,"Gautier de Warenne de Saint-Martin comte de Varenne","0960 - 1007",NA,47,"France",2,1
"G2RP-CG1",NA,"Emma de Torta comtesse de Varenne","0960 - 1022",NA,62,"France",2,0
"GKZZ-9SN",NA,"Viscount Tesselin de Vascoeuil","0970 - 1021",NA,51,"France",4,0
"GLND-D3K",NA,"Beatrice de Bolebec","0985 - 1068",NA,83,"France",4,0
"LYGZ-8T2",NA,"Reginald de Aldwark IV","1103 - Unknown",NA,NA,"UK:Great Britain",1,0
"GWZR-CJW",NA,"Mrs. Reginald De Aldwark IV","1108 - Unknown",NA,NA,"UK:Great Britain",1,0
"GHBT-SJH",NA,"Fuko Howard","1115 - 1140",NA,25,"UK:Great Britain",1,0
"MHMW-DVY",NA,"Lucy","1120 - 1194",NA,74,"UK:Great Britain",1,0
"G2SS-RYN",NA,"Jones","1128 - Unknown",NA,NA,NA,1,0
"LDM1-CGG",NA,"Robert de Grandmesnil","0990 - 1039",NA,49,"France",6,1
"LYSP-1D9",NA,"Havoïse d'Eschauffour","1007 - 1102",NA,95,"France",8,11
"G8C6-8VY",NA,"Ivo Bellomontensis de Beaumont","1026 - 1059",NA,33,"France",2,3
"G8C6-KLW",NA,"Adele Gournay","1010 - 1099",NA,89,"France",2,0
"GNMY-5SX",NA,"Walter De Hungerford I","1045 - Unknown",NA,NA,"France",1,8
"GVFM-GQ1",NA,"Mrs. Walter De Hungerford I","1050 - Unknown",NA,NA,"France",1,0
"GXT9-KW7",NA,"William de Knightley","1075 - 1135",NA,60,"UK:Great Britain",2,0
"GHJZ-H7J",NA,"Adeliza Cnichtel","1079 - 1179",NA,100,"UK:Great Britain",2,0
"GKYR-2SF",NA,"William DE MEULES 1st","1059 - Unknown",NA,NA,"France",1,0
"GKYR-16J",NA,"Mrs. William MEULES","1061 - Unknown",NA,NA,"France",1,0
"GQ87-KMC",NA,"Wadard de Normandy","1045 - 1100",NA,55,"France",1,0
"GV58-TXH",NA,"Unknown","Unknown - Unknown",NA,NA,NA,1,0
"GW3B-4K3",NA,"Robert de Vieuxpont","1050 - 1085",NA,35,"France",2,0
"GFC5-31Y",NA,"Isabel FitzJohn","1066 - Unknown",NA,NA,"France",1,0
"G65L-XG6",NA,"Ernald de Bully","1063 - 1099",NA,36,"France",1,1
"94RF-8ZT",NA,"Lord Tickhill Roger de Busli","0990 - 1099",NA,109,NA,7,1
"MDMV-GWM",NA,"Muriel de Chappell","1040 - 1123",NA,83,"France",12,0
"LY42-7FJ",NA,"Yvo de Vesci I","0995 - Unknown",NA,NA,"France",1,0
"G6LV-3VB",NA,"Lady Yvo de Vesci I","1000 - Unknown",NA,NA,"France",1,0
"GX11-GJP",NA,"Gilbert de Tesson Lord of Alnwick","1035 - 1066",NA,31,"France",2,0
"GVBB-NN4",NA,"Beatrix of Normandy","1038 - 1074",NA,36,"UK:Great Britain",2,0
"LJYN-G31",NA,"Brianus Derede","1100 - 1145",NA,45,"UK:Great Britain",2,0
"G46Q-LGW",NA,"Madame Brianus Derede","1100 - Unknown",NA,NA,"UK:Great Britain",2,0
"KNQX-9DM",NA,"Ranulf Bacon","Unknown - Unknown",NA,NA,"UK:Great Britain",3,2
"GGW7-WX8",NA,"wife Ranulf Bacon","Unknown - Unknown",NA,NA,NA,3,0
"GG3J-S64",NA,"Lord Thomas De Hoo","1022 - 1048",NA,26,"UK:Great Britain",1,0
"GG3K-MF5",NA,"Lady Agnes Walton","1022 - 1048",NA,26,"UK:Great Britain",1,0
"G4FF-GBD",NA,"Kathleen Tontz","1270 - Unknown",NA,NA,"UK:Great Britain",2,0
"LZPL-224",NA,"Sir William Sidney","1125 - 1188",NA,63,"France",2,0
"GVCM-L83",NA,"Unknown","Unknown - Unknown",NA,NA,NA,2,0
"LZPL-2PZ",NA,"Sir Thomas de la Mare","1120 - 1190",NA,70,NA,2,0
"GVCM-KCS",NA,"Unknown","Unknown - Unknown",NA,NA,NA,2,0
"GH3B-BSD",NA,"Richard Ashburnham","1110 - 1166",NA,57,"UK:Great Britain",1,0
"GVJP-BXC",NA,"Mrs Richard Ashburnham","1110 - Unknown",NA,NA,"UK:Great Britain",1,0
"GQ3T-PG2",NA,"Adam de Broughton I","1162 - 1256",NA,94,"UK:Great Britain",1,0
"GX3D-VKT",NA,"Ukn Maiden","Unknown - Unknown",NA,NA,NA,1,0
"KC1R-K69",NA,"Walter Tew","1120 - 1170",NA,51,"UK:Great Britain",2,2
"GK86-37N",NA,"Knight Rademer DeWell  Of  Normandy Dewell","1065 - 1118",NA,52,"UK:Great Britain",10,0
"GHGD-T4W",NA,"Meredith verch Myrrdin","1064 - 1128",NA,64,"UK:Great Britain",10,0
"GVBG-DZ5",NA,"Colswein of Lincoln","1040 - 1110",NA,70,"UK:Great Britain",5,1
"K8Q9-B85",NA,"Eudes de Grainsby","1070 - 1166",NA,96,"UK:Great Britain",1,0
"LJLC-9TY",NA,"Bernhard de Dumart I","1085 - Unknown",NA,NA,"UK:Great Britain",1,0
"LJLC-91W",NA,"Aimera de Balliol","1092 - Unknown",NA,NA,"UK:Great Britain",1,2
"GMN1-DC2",NA,"Robert de Sandford I","1085 - 1159",NA,74,"UK:Great Britain",2,0
"G6T8-158",NA,"Adeliza Malbank","1089 - Unknown",NA,NA,"UK:Great Britain",1,0
"GWHW-H6X",NA,"Ieuaf ap Owain Lord of Arwystli","1095 - 1130",NA,35,"UK:Great Britain",1,0
"GD79-QJ8",NA,"Margaret verch Gruffudd","1105 - 1165",NA,60,"UK:Great Britain",1,8
"LD39-56R",NA,"Vivian de Molyneux","1071 - 1109",NA,38,"UK:Great Britain",2,0
"LZSQ-WW1",NA,"Sywarde","1085 - 1124",NA,39,"UK:Great Britain",2,0
"LD39-569",NA,"Benedict de Gernet","1081 - 1133",NA,53,"UK:Great Britain",2,0
"LBW5-227",NA,"Richard de Villiers","1085 - 1111",NA,26,"France",1,4
"LD5P-GC6",NA,"Sir Rafe FitzSimon","1079 - 1148",NA,69,"UK:Great Britain",1,0
"LH72-2FD",NA,"Robert de Meinell","1070 - 1166",NA,96,"UK:Great Britain",6,0
"G2SX-CGW",NA,"Gertrude Fossard","1084 - 1120",NA,36,"UK:Great Britain",6,2
"LTGY-B3F",NA,"Ralph Fitzhurbert","Unknown - Unknown",NA,NA,NA,1,0
"LQ51-H9Q",NA,"Don Pedro Rodríguez de Guzmán","1135 - 1195",NA,60,NA,9,9
"GM5G-4NM",NA,"Mafalda Gómez de Manzanedo","1140 - Unknown",NA,NA,NA,7,9
"94R8-92Z",NA,"Tello Pérez de Meneses","1142 - 1204",NA,62,"Spain",8,0
"L669-6WH",NA,"Gontroda García de Villamayor","1140 - Unknown",NA,NA,"Spain",6,0
"GQGL-6Q7",NA,"Fernán Arias de Saavedra Señor de Saavedra, de Lima y Batissela","1130 - 1204",NA,74,"Spain",12,0
"GKZ8-6SJ",NA,"Teresa Bermudes de Trava","1137 - 1219",NA,82,NA,12,4
"L8R2-928",NA,"Paio Moniz de Ribeira","1140 - 1200",NA,60,"Portugal",4,2
"LLHD-ZZ3",NA,"Doña Urraca Núñez de Bragança","1143 - 1225",NA,82,"Portugal",4,2
"KV2X-SLX",NA,"Rodrigo Nuñez de Henestrosa","1130 - 1168",NA,38,"Spain",1,0
"L64S-5ZP",NA,"Elvira Gil De Ansurez","1125 - Unknown",NA,NA,"Spain",1,0
"KV2X-3XL",NA,"Gutierre Diaz  de Sandoval","1146 - 1196",NA,50,NA,2,0
"KV2X-3QN",NA,"Ines de Rada","1148 - Unknown",NA,NA,"Spain",3,0
"GH1T-CWX",NA,"Diego RAMIREZ DIAZ","1161 - 1230",NA,69,"Spain",2,0
"99PT-5XB",NA,"Urraca Perez de Bureba Iñiguez López","1159 - 1230",NA,71,NA,2,2
"GXXN-PJG",NA,"Lope Ortiz de RADA","1170 - Unknown",NA,NA,"Spain",1,0
"GXXN-2ZX",NA,"Tereza de AZAGRA","1195 - Unknown",NA,NA,"Spain",1,4
"GCMT-PNT",NA,"Conde Fruela Díaz de Cifuentes","1050 - 1121",NA,71,"Spain",7,1
"GWRK-YRR",NA,"Estefania Sanchez de Navarra","1070 - 1120",NA,50,NA,7,2
"KLTB-P14",NA,"Don Payo Gutierrez da Silva","1070 - 1129",NA,59,"Portugal",7,1
"GZPD-W6F",NA,"D. Sancha Annes de Mentor","1080 - 1177",NA,97,"Portugal",5,0
"GLDK-FVG",NA,"Nunes Fernandes","1110 - 1190",NA,80,"Portugal",1,0
"GLDV-1WP",NA,"Elvira Toures","1115 - 1203",NA,88,"Guinea-Bissau:5",1,0
"K8X2-9YY",NA,"Sancho Ramirez El Velloso Señor de Cabrera y de Ribera","0980 - Unknown",NA,NA,"Spain",2,0
"GK64-Z2S",NA,"María Froilaz","1067 - Unknown",NA,NA,"Spain",2,2
"G2HR-VZS",NA,"Ponce de Minerva","1130 - Unknown",NA,NA,"Spain",5,2
"KLG2-BT3",NA,"Condesa Estefania Ramirez de Cifuentes","1165 - Unknown",NA,NA,"France",6,1
"GV9N-91V",NA,"Fernando de Torono","1107 - Unknown",NA,NA,NA,1,0
"GV9N-GW1",NA,"Toda de Torono","Unknown - Unknown",NA,NA,NA,1,0
"GKL3-FS8",NA,"Don Pedro Muñoz Corna","1130 - Unknown",NA,NA,"Spain",5,5
"G2GQ-C2N",NA,"Tereza Rodiguez","1131 - Unknown",NA,NA,"Spain",2,0
"L5Y6-QSV",NA,"Gutierre Tellez Giron","1100 - 1166",NA,66,NA,4,0
"GJWQ-3CT",NA,"Urraca Diaz","1110 - Unknown",NA,NA,"Spain",4,0
"LZ24-GWK",NA,"Mayor Diaz","1125 - Unknown",NA,NA,"Spain",12,24
"GW12-7S6",NA,"Sir John d'Isigny","1130 - 1160",NA,30,"UK:Great Britain",2,0
"GW12-31W",NA,"Holtby","1129 - Unknown",NA,NA,"UK:Great Britain",3,0
"GWXV-RLF",NA,"Sir Gregory Auke","1133 - Unknown",NA,NA,"UK:Great Britain",1,0
"GWXV-2C2",NA,"unknown","Unknown - Unknown",NA,NA,NA,1,0
"GW6G-WZ8",NA,"Roger Amundeville","1141 - Unknown",NA,NA,"UK:Great Britain",1,0
"GW6G-84D",NA,"Sylvan","1143 - Unknown",NA,NA,NA,1,0
"KHF4-ZG2",NA,"Mr. De Tilney","1014 - Unknown",NA,NA,"UK:Great Britain",1,0
"4TRX-N15",NA,"Mrs. Mother De Tilney","1018 - Unknown",NA,NA,"UK:Great Britain",1,0
"LB58-9ZQ",NA,"William Albini de Mowbray","1180 - 1234",NA,54,"UK:Great Britain",1,1
"GD67-7YN",NA,"Mrs. William Mowbray","1184 - Unknown",NA,NA,"UK:Great Britain",1,0
"9QQZ-M8M",NA,"John De Reygate","1158 - Unknown",NA,NA,"UK:Great Britain",1,0
"9QQP-SJ7",NA,"Mrs John De Reygate","1161 - Unknown",NA,NA,"UK:Great Britain",1,0
"G3TS-LFF",NA,"William de Montgomery of Ecton","1105 - Unknown",NA,60,"UK:Great Britain",1,0
"GJJ5-F8N",NA,"Henry de Bulmer","1020 - 1066",NA,47,"UK:Great Britain",2,0
"9H55-J3J",NA,"John de Powther","1022 - Unknown",NA,NA,"France",2,0
"LRMT-CNG",NA,"Rogier de Muschamp","1020 - 1062",NA,42,"France",1,0
"G6BS-PGR",NA,"F de Muschamp","1024 - Unknown",NA,NA,"France",1,0
"G4FF-WX8",NA,"Hubert Beaumont I","1047 - 1095",NA,48,"France",6,1
"G6RX-XXR",NA,"Ermengarde Nevers","1051 - Unknown",NA,NA,"France",6,3
"G4FF-653",NA,"Guy de Laval","1038 - 1105",NA,67,"France",6,0
"G6RX-6FN",NA,"Denise Mortain","1060 - 1090",NA,30,"UK:Great Britain",4,6
"GQ4F-HPG",NA,"Hughe Burnell","1130 - 1169",NA,39,"UK:Great Britain",2,1
"GH2X-QBQ",NA,"Hamon De Benthall","1111 - Unknown",NA,NA,"UK:Great Britain",1,0
"99WT-3DS",NA,"Marield","Unknown - Unknown",NA,NA,NA,2,0
"GL5N-NCC",NA,"Alexios PALÉOLOGUE","1102 - Unknown",NA,NA,NA,1,5
"L5JX-B7B","Q179284","Princesa Bizantina Ana Comneno Doukaina","1083 - 1153","https://en.wikipedia.org/wiki/Anna_Komnene",70,"Turkey:North",7,9
"GL5N-X7F",NA,"Rusudan Roussoudan Bagration DE GÉORGIE","Unknown - Unknown",NA,NA,NA,1,0
"G9BH-5KR",NA,"Pain de Mundubleau","1070 - 1110",NA,40,"France",1,0
"GVY4-7PQ",NA,"Unknown","Unknown - Unknown",NA,NA,NA,1,0
"LR1W-FBN",NA,"Robert FitzPicot II","1051 - 1086",NA,35,"France",6,0
"GXJW-SB3",NA,"Adelaide de Beaumont","1050 - 1091",NA,41,"France",8,0
"KCLN-MXX",NA,"Robert de Beaufou","1030 - 1091",NA,61,NA,3,2
"G68S-YW9",NA,"unknown","Unknown - Unknown",NA,NA,NA,3,0
"GLPL-G23",NA,"John de Saville","1140 - Unknown",NA,NA,"UK:Great Britain",1,0
"GL1G-NRT",NA,"Saville","1140 - Unknown",NA,NA,"USA",1,0
"GMJ6-WLR",NA,"Hughes Aine de Gournay","0930 - 0990",NA,60,"France",1,1
"G6F3-6KQ",NA,"Clotaire II de Foucarmont","0948 - 1013",NA,65,"France",4,0
"L2TT-HX5",NA,"Lucienne de Saint Saëns","0962 - Unknown",NA,NA,"France",4,1
"GD74-RRH",NA,"Robert Fleitel","0955 - Unknown",NA,NA,"France",1,0
"GJ5M-BKM",NA,"Havlive de Normandie","0960 - 1034",NA,74,"France",1,0
"28YJ-Z4N",NA,"Robert de Normandie","Unknown - 1037",NA,NA,"France",4,5
"GGGT-9MX",NA,"Herleva of Falaise","1003 - 1050",NA,47,NA,4,0
"GG3L-DQ3",NA,"Hugues DE BOVES D'ACHEY-DE FERRIERES","0975 - 1020",NA,45,"France",5,0
"9WQT-6DQ",NA,"Avoise d'Aigle","0983 - 1029",NA,46,"France",5,0
"LRHN-FX9",NA,"Albéric de Coucy","0980 - 1020",NA,40,"France",4,5
"GG38-Z6K",NA,"Adèle D AMIENS","0988 - Unknown",NA,NA,"France",2,0
"GJMH-VTM",NA,"Ithon DE THOUROTTE","0981 - 1039",NA,58,"France",7,2
"GJMH-2XV",NA,"Gertrude DE LAON","0986 - 1034",NA,48,"France",6,0
"99XR-3XB",NA,"Guillaume Guerlenc de Corbeil Comte de Corbeil and Avranches","1001 - Unknown",NA,NA,"France",6,1
"GGY3-3FC",NA,"Corbell","1001 - Unknown",NA,NA,"France",4,0
"LDSS-6CT",NA,"Constance de France","Unknown - Unknown",NA,NA,NA,2,0
"LDSS-1KQ",NA,"Manassès de Dammartin-en-Goële","0995 - 1037",NA,42,"France",2,1
"G21T-2NY",NA,"Richard de Brionne-Bienfaite de Clare","1035 - 1089",NA,53,"France",3,0
"GKXZ-H66",NA,"Rohese Giffard de Bolbec","1025 - 1113",NA,88,"France",3,0
"GGT6-NYC",NA,"De MONTGOMERY","0955 - 1056",NA,101,"France",1,1
"GGTD-5CG",NA,"Sibell De Crepon","0973 - 1046",NA,73,"France",1,0
"LH3J-XVF",NA,"Touroude, Forestier dé Saint Vaast d'Equiqueville","0944 - Unknown",NA,NA,"France",1,0
"KN3T-TR3",NA,"Senfrie","0942 - 1037",NA,95,NA,1,0
"LD9R-5PH","Q2435462","Guillaume I de Bellême","0970 - 1028","https://en.wikipedia.org/wiki/William_of_Bell%C3%AAme",58,"France",5,4
"LZM1-YM9",NA,"Mathilde de Ganelon","0970 - 1024",NA,54,NA,5,0
"GGQ2-T6Y",NA,"Arnoul","0980 - Unknown",NA,NA,"France",1,0
"GGQ2-FDK",NA,"unknown unknown","Unknown - Unknown",NA,NA,NA,1,0
"GDLQ-MX5",NA,"Sir William de Talbot","1025 - 1066",NA,41,"France",3,0
"273M-BXZ",NA,"Peter de Musgrave","1125 - 1154",NA,29,"UK:Great Britain",3,0
"L4BQ-Q24",NA,"Mrs. Peter de Musgrave","1125 - Unknown",NA,NA,"UK:Great Britain",3,0
"GHFZ-VM2",NA,"Adam De Careville","1124 - 1207",NA,83,"UK:Great Britain",2,0
"G8W1-ZMX",NA,"Geoffroi III Jourdain de Preuilly Comte de Vendôme","1045 - 1102",NA,57,"France",2,0
"G6RP-58K",NA,"Euphrosine de Vendôme, comtesse de Vendôme et de Nevers","1042 - 1107",NA,65,"France",2,2
"L7LT-8CQ",NA,"Raymond de POITIERS Prince d'Antioche","1105 - 1149",NA,44,"France",6,6
"L5VF-CLW",NA,"Constance OF ANTIOCH","1128 - 1187",NA,59,"Turkey",7,0
"G7LG-82B",NA,"Henri I. DE CHATILLON","1086 - 1135",NA,49,"France",6,6
"GZ96-RKV",NA,"Ermengarde DE MONTJAY","1085 - 1125",NA,40,"France",4,2
"GX26-JNJ",NA,"Fastre d'Oisy van Avesnes","1080 - 1111",NA,31,"France",1,3
"GJWG-LN9",NA,"Richilde","1070 - 1132",NA,62,"France",1,0
"GQ63-4YT",NA,"Everard de Mortagne I Castellan Tournai","1060 - 1110",NA,50,"Belgium",2,0
"GJWP-SNL",NA,"Hèlvide","1069 - 1099",NA,30,"France",2,0
"GX28-5SG",NA,"Hendrik I van Limburg","1060 - 1118",NA,58,"France",4,2
"GK94-G65",NA,"Adelheid von Pottenstein","1057 - 1106",NA,49,"Germany",5,0
"G8M1-X6T",NA,"Geoffroy de Guise","1060 - 1121",NA,61,"France",1,0
"GJVC-V84",NA,"Ebles II de Ramerupt","1055 - 1103",NA,48,"France",3,8
"GX26-FRR",NA,"Sybille de Hauteville","1058 - 1090",NA,32,"Italy",3,9
"GM2Z-NBR",NA,"Floris II van Holland","1085 - 1121",NA,35,"Netherlands",4,1
"GVPG-N5K",NA,"Gertrude de Lorraine","1077 - 1144",NA,67,"France",4,2
"GJZ1-VHV",NA,"Adalbert von Saffenberg","1053 - 1109",NA,56,"Germany",3,1
"GLW3-YNB",NA,"Mathilde von Odenkirchen","1057 - 1115",NA,58,NA,3,0
"G2NZ-PPR",NA,"Engelbert von Schwarzenburg","1085 - 1125",NA,40,"Germany",2,0
"GKFJ-3NP",NA,"Margareta von Müllenark","1080 - 1112",NA,32,"Austria",2,0
"G6TT-GBG",NA,"Sigebert I. Graf im Saargau","1060 - 1105",NA,45,"Germany",1,0
"LKCQ-JQ4",NA,"Wiltrude von Calw","1045 - 1112",NA,67,"Germany",1,2
"GKZZ-8ZN",NA,"Stephan II. von Sponheim","1056 - 1118",NA,62,"Germany",1,2
"LCPL-VRJ",NA,"Sophia von Formbach","1057 - 1118",NA,61,"Germany",2,3
"L2PJ-FJJ",NA,"Adalbert II. von Mörsberg","1065 - 1125",NA,60,"Switzerland",2,0
"G6TT-TC7",NA,"Mathilde de Mousson","1080 - 1110",NA,30,"France",2,9
"LH8G-2RH",NA,"Albert II de Namur","0997 - 1063",NA,66,"Belgium",3,2
"LDW2-7JJ",NA,"Regelindis de Lorraine","0994 - 1064",NA,70,"France",3,5
"KHQ6-TFB",NA,"Bernhard II. Billung Herzog von Sachsen","0995 - 1059",NA,64,NA,7,5
"LDSM-H39",NA,"Eilika von Schweinfurt","Unknown - 1059",NA,74,"Germany",7,5
"LDW2-TDB",NA,"Giselbert Graf von Luxemburg und Salm","1007 - 1059",NA,52,"Belgium",3,7
"LTG4-3S1",NA,"Ermentrude of Salm","1012 - 1060",NA,48,"France",2,2
"LCPG-ZRS",NA,"Milon de Noyers II","1056 - 1104",NA,48,"France",2,0
"GVMF-JGP",NA,"Anna de Toucy","1062 - 1104",NA,42,NA,2,0
"GWNV-KQT",NA,"Milon de Chacenay","1062 - 1107",NA,45,"France",3,0
"9CHH-W38",NA,"Tescelin le Roux Sorus, Sgr de Fontaine","1062 - 1117",NA,55,"France",8,1
"MHVW-BD8",NA,"Aleth ""Blessed Alice"" De Montbard","1066 - 1106",NA,40,"France",8,2
"G96C-J2D",NA,"Prince Of Misia Konstantine Laskaris","1114 - Unknown",NA,NA,"Turkey:North",6,0
"LH1Y-NLV",NA,"Princess Maria Komnena","1106 - 1151",NA,45,"Greece",7,10
"G4FF-XTZ",NA,"Konchek Otrakovich Khan Of The Cumans","1126 - 1187",NA,76,"Ukraine",1,0
"GW5S-9ML",NA,"Razo van Gavere","1034 - 1067",NA,33,"Belgium",1,0
"GSCN-66M",NA,"Marie VAN HARELBEKE","1035 - Unknown",NA,NA,NA,2,0
"LYSP-4NJ",NA,"Raoul ""Radulf"" De Gand 1st Earl Of Lincoln","0995 - 1056",NA,61,"Belgium",8,6
"GSJT-G73",NA,"Gisele De Luxembourg Of Luxembourg","1009 - 1059",NA,50,"Belgium",9,7
"GSCF-11N",NA,"Hugo Von Peteghem Audenarde","1030 - Unknown",NA,NA,NA,3,0
"K84F-MGD",NA,"wife of hugues","1024 - Unknown",NA,NA,"Belgium",3,0
"GZ16-XQQ",NA,"Goswin de Chièvres","1020 - Unknown",NA,NA,"Belgium",4,1
"GK8V-CRV",NA,"Benoîte DE FRANCONNIE","1030 - Unknown",NA,NA,NA,3,0
"GKVC-P9P",NA,"Wauthier D'ATH","1030 - 1122",NA,92,"Belgium",1,1
"GKVC-XB9",NA,"Adélaïde DE CORBEIL","1030 - 1104",NA,74,"France",1,0
"GQXH-RRG",NA,"François de Caudry","1077 - 1138",NA,61,"France",3,0
"GQXC-4ZH",NA,"Berthilde de Marchiennes","1084 - 1143",NA,59,"France",3,1
"GDLQ-L1Y",NA,"Sir Godefroy de Bavay III","1087 - 1151",NA,64,"France",1,1
"GDLQ-PJG",NA,"Jeanne de Bavay","1090 - Unknown",NA,NA,"France",1,0
"G9QS-X7N",NA,"Robert Ier DE CRESECQUES","1075 - 1134",NA,59,"France",2,0
"GJW4-QX6",NA,"Clémence DE RAMBURES","1084 - 1138",NA,54,"France",2,0
"GQCZ-5ZH",NA,"Erambault van Bruggen","1065 - 1121",NA,56,"France",1,0
"GDRC-RG4",NA,"Rainetrude de Soissons","1059 - 1117",NA,58,"France",4,9
"GK8Z-4D3",NA,"Otton Ier DE TRAZEGNIES DE FLEMALLE","1092 - 1136",NA,44,"Belgium",3,0
"GJ92-HXX",NA,"Helvide DE SILLY DE REVES","1095 - 1138",NA,43,"Germany",3,0
"LBBX-DXP",NA,"Henri de Landen","1095 - 1175",NA,80,"Belgium",2,0
"G29C-6HC",NA,"Helvire de Reves","1094 - Unknown",NA,NA,"Belgium",1,0
"L2MS-VXZ",NA,"Henri I De Quievrain","1090 - Unknown",NA,NA,"Germany",1,0
"G6KW-ZLL",NA,"Alise De Wez","1092 - Unknown",NA,NA,"Belgium",1,0
"LBG5-P8H",NA,"Herbrand de Neyghem","1090 - 1161",NA,71,NA,1,0
"LBG5-LSC",NA,"Margrit","Unknown - Unknown",NA,NA,NA,1,0
"GX26-M6S",NA,"Gobert III seigneur d`Aspremont","1085 - 1138",NA,53,"France",2,0
"GX26-VXD",NA,"Hadwige de Joinville","1094 - 1141",NA,48,"France",2,2
"9HVZ-7CH",NA,"Geraud Seigneur De Dun Sur Meuse De Dun","1065 - 1135",NA,70,"France",1,1
"GX26-VXR",NA,"Azeline ou Azeline de Blagny","1080 - 1094",NA,14,NA,1,0
"GJ5X-DX2",NA,"Engelbert II D'ENGHIEN","1080 - 1130",NA,50,"Belgium",2,0
"GJ5X-QD2",NA,"Béatrix MALLET","1090 - Unknown",NA,NA,NA,2,0
"GL5N-ZD4",NA,"Walter I Wouter Draekenbaard van Berthout Grimbergen en Mechelen","1056 - 1120",NA,64,"Belgium",3,0
"GL5N-FSF",NA,"Adeline de Bocholt","1055 - 1120",NA,65,NA,2,3
"GLZ6-4PQ",NA,"Walter van Peteghem","1086 - Unknown",NA,NA,"Belgium",1,0
"GLZG-36P",NA,"Laure de Bailleul","1070 - Unknown",NA,NA,"France",1,0
"GXC9-WWY",NA,"Richard de Bois","1070 - 1100",NA,30,"France",1,0
"GVVT-KKQ",NA,"Mrs. Richard de Bois","1076 - Unknown",NA,NA,"UK:Great Britain",1,0
"GC7V-7S8",NA,"Hugh Chamberlayne","1085 - Unknown",NA,NA,"UK:Great Britain",1,0
"GVVT-N1W",NA,"Unknown","Unknown - Unknown",NA,NA,NA,1,0
"LR3V-XT6",NA,"Roger de Raimes","1090 - 1120",NA,30,NA,4,2
"GJ83-DN3",NA,"Lady Roger de Ramis","1090 - Unknown",NA,NA,"UK:Great Britain",4,0
"GMJ9-XT4",NA,"Ayrard Faye","0975 - Unknown",NA,NA,"France",1,1
"GMJ9-XDV",NA,"Nives Faye","1000 - Unknown",NA,NA,"France",1,0
"L8DN-38J",NA,"Lord Gauthier De Montsoreau II","1060 - 1124",NA,64,"France",1,0
"GQ3M-1M2",NA,"Grescie MONTREUIL-BELLAY","Unknown - Unknown",NA,NA,"France",2,1
"MW7S-2S3",NA,"Yesügei Ba'atur","1134 - 1171",NA,37,"Mongolia",16,8
"LX3D-ZWN",NA,"Höelun Üjin","1142 - 1221",NA,79,"Mongolia",10,0
"L5KT-V2S",NA,"弘吉剌特薛禪","1140 - Unknown",NA,NA,"Mongolia",4,0
"LRF6-BW6",NA,"速壇","1140 - Unknown",NA,NA,"China",4,0
"9CXW-5TN",NA,"Constantine Paleologus","1000 - Unknown",NA,NA,"Italy",2,0
"LYBT-Y8V",NA,"John Doukas","1014 - 1088",NA,74,"Turkey:North",2,2
"L1SB-FRL",NA,"Eirēnē Pegonitissa","1018 - 1060",NA,42,"Turkey:North",2,0
